212	0	1414
68	0	1393
16	0	1436
19	0	1499
182	0	1450
21	0	1500
409	0	1368
239	0	1412
217	0	1501
217	0	1462
410	0	1407
411	0	1492
412	0	1368
413	0	1424
414	0	1495
415	0	1381
191	0	1456
416	0	1388
247	0	1370
374	0	1374
399	0	1409
326	0	1459
119	0	1426
352	0	1493
417	0	1381
418	0	1410
419	0	1441
420	0	1437
201	0	1413
421	0	1419
255	0	1371
422	0	1363
423	0	1406
424	0	1437
425	0	1423
426	0	1379
427	0	1381
428	0	1372
229	0	1411
429	0	1449
430	0	1446
431	0	1449
311	0	1389
432	0	1437
433	0	1421
434	0	1377
269	0	1363
60	0	1379
392	0	1383
7	0	1430
7	0	1399
10	0	1399
238	0	1410
395	0	1411
21	0	1374
435	0	1435
436	0	1426
27	0	1437
76	0	1472
148	0	1419
413	0	1437
437	0	1407
438	0	1501
438	0	1462
439	0	1368
119	0	1459
440	0	1399
441	0	1502
352	0	1377
329	0	1381
442	0	1382
88	0	1371
200	0	1454
443	0	1384
444	0	1470
445	0	1503
224	0	1403
123	0	1408
446	0	1499
447	0	1379
332	0	1411
383	0	1386
426	0	1365
448	0	1362
449	0	1403
430	0	1504
52	0	1366
267	0	1374
57	0	1407
57	0	1408
450	0	1366
207	0	1505
58	0	1407
268	0	1392
59	0	1403
451	0	1403
392	0	1400
61	0	1413
452	0	1388
366	0	1382
453	0	1370
271	0	1392
179	0	1422
14	0	1388
369	0	1382
17	0	1365
19	0	1467
454	0	1394
23	0	1430
23	0	1399
321	0	1411
435	0	1506
25	0	1378
455	0	1437
410	0	1374
29	0	1395
456	0	1401
457	0	1425
457	0	1388
114	0	1391
458	0	1458
414	0	1411
349	0	1467
245	0	1396
247	0	1444
116	0	1363
459	0	1419
460	0	1459
330	0	1382
87	0	1400
378	0	1382
419	0	1362
379	0	1423
461	0	1414
424	0	1413
462	0	1423
127	0	1379
463	0	1411
356	0	1414
464	0	1437
94	0	1426
465	0	1507
466	0	1433
311	0	1453
361	0	1381
467	0	1413
432	0	1413
390	0	1501
390	0	1462
169	0	1508
60	0	1427
407	0	1410
61	0	1377
209	0	1398
468	0	1509
106	0	1426
237	0	1411
178	0	1388
469	0	1454
470	0	1383
17	0	1362
21	0	1414
23	0	1414
299	0	1482
185	0	1474
471	0	1464
26	0	1440
472	0	1510
473	0	1501
473	0	1462
411	0	1474
149	0	1385
474	0	1430
474	0	1399
302	0	1409
247	0	1404
374	0	1370
375	0	1450
475	0	1444
476	0	1504
477	0	1370
478	0	1407
329	0	1400
479	0	1391
402	0	1383
154	0	1363
157	0	1418
354	0	1500
354	0	1445
480	0	1407
481	0	1368
482	0	1412
125	0	1365
94	0	1397
483	0	1364
267	0	1414
267	0	1455
364	0	1490
207	0	1396
484	0	1363
169	0	1425
169	0	1388
171	0	1486
485	0	1425
270	0	1426
64	0	1442
64	0	1426
486	0	1438
487	0	1394
394	0	1444
213	0	1384
12	0	1427
488	0	1381
21	0	1370
22	0	1466
25	0	1391
489	0	1403
490	0	1511
27	0	1377
491	0	1441
412	0	1507
492	0	1368
373	0	1472
278	0	1427
438	0	1398
115	0	1372
493	0	1433
494	0	1379
495	0	1436
352	0	1436
496	0	1440
197	0	1407
497	0	1368
122	0	1376
379	0	1368
354	0	1374
480	0	1445
306	0	1395
498	0	1372
462	0	1438
462	0	1368
127	0	1427
499	0	1379
500	0	1399
501	0	1368
502	0	1454
503	0	1374
504	0	1412
505	0	1427
506	0	1437
507	0	1394
508	0	1363
208	0	1366
6	0	1385
137	0	1403
138	0	1403
63	0	1376
65	0	1442
65	0	1426
509	0	1509
342	0	1388
510	0	1368
511	0	1454
14	0	1439
370	0	1368
371	0	1499
512	0	1418
182	0	1363
22	0	1418
321	0	1362
435	0	1454
513	0	1381
145	0	1393
110	0	1407
110	0	1408
30	0	1512
77	0	1411
191	0	1375
514	0	1484
374	0	1444
515	0	1385
219	0	1388
83	0	1362
401	0	1438
401	0	1368
516	0	1412
282	0	1383
223	0	1366
442	0	1435
40	0	1411
43	0	1503
123	0	1455
202	0	1403
517	0	1363
91	0	1376
518	0	1403
519	0	1426
261	0	1375
230	0	1366
310	0	1446
52	0	1388
520	0	1381
503	0	1430
233	0	1486
405	0	1384
99	0	1460
57	0	1414
57	0	1455
450	0	1388
58	0	1414
507	0	1375
104	0	1420
5	0	1423
393	0	1499
521	0	1368
173	0	1403
65	0	1459
487	0	1422
237	0	1386
16	0	1472
522	0	1500
523	0	1368
242	0	1513
472	0	1382
436	0	1495
110	0	1445
491	0	1362
524	0	1383
525	0	1403
526	0	1381
276	0	1492
191	0	1422
246	0	1377
527	0	1379
80	0	1413
493	0	1501
493	0	1462
399	0	1389
151	0	1384
528	0	1437
280	0	1366
198	0	1433
380	0	1393
89	0	1460
283	0	1400
446	0	1481
482	0	1430
482	0	1399
421	0	1427
383	0	1467
284	0	1400
529	0	1514
428	0	1399
261	0	1422
483	0	1492
530	0	1381
95	0	1460
531	0	1439
363	0	1379
102	0	1388
507	0	1422
392	0	1468
5	0	1362
170	0	1515
368	0	1363
69	0	1388
371	0	1396
371	0	1474
371	0	1467
22	0	1364
532	0	1388
471	0	1391
147	0	1442
345	0	1490
524	0	1400
148	0	1427
533	0	1426
458	0	1444
534	0	1437
34	0	1379
82	0	1407
535	0	1368
119	0	1411
85	0	1381
417	0	1389
479	0	1366
196	0	1386
87	0	1450
536	0	1454
537	0	1371
224	0	1392
538	0	1501
539	0	1394
228	0	1427
540	0	1401
426	0	1368
48	0	1379
449	0	1392
449	0	1503
541	0	1436
130	0	1413
504	0	1399
542	0	1391
168	0	1446
57	0	1506
58	0	1506
543	0	1412
60	0	1441
392	0	1464
105	0	1385
173	0	1448
544	0	1400
487	0	1399
545	0	1405
106	0	1516
368	0	1517
140	0	1426
13	0	1464
369	0	1447
108	0	1381
239	0	1398
146	0	1414
546	0	1467
27	0	1410
111	0	1449
547	0	1366
115	0	1494
115	0	1490
82	0	1382
548	0	1513
280	0	1380
221	0	1438
221	0	1368
120	0	1418
460	0	1445
87	0	1464
418	0	1391
379	0	1518
157	0	1394
538	0	1377
446	0	1459
482	0	1501
255	0	1388
44	0	1404
422	0	1383
498	0	1490
462	0	1518
463	0	1390
92	0	1388
428	0	1462
261	0	1430
549	0	1368
483	0	1414
130	0	1381
289	0	1438
550	0	1364
551	0	1407
101	0	1386
552	0	1431
269	0	1383
508	0	1376
407	0	1378
6	0	1417
137	0	1391
66	0	1397
553	0	1444
9	0	1395
340	0	1390
12	0	1441
271	0	1413
67	0	1437
178	0	1381
554	0	1386
238	0	1391
555	0	1375
556	0	1381
186	0	1426
242	0	1362
146	0	1370
345	0	1437
557	0	1457
476	0	1519
558	0	1424
559	0	1504
222	0	1416
196	0	1394
354	0	1484
160	0	1381
256	0	1412
256	0	1408
126	0	1426
162	0	1381
47	0	1382
163	0	1494
163	0	1520
483	0	1370
313	0	1407
560	0	1437
103	0	1437
169	0	1406
104	0	1450
60	0	1362
173	0	1391
509	0	1397
509	0	1521
509	0	1402
237	0	1422
561	0	1468
178	0	1409
562	0	1522
470	0	1523
107	0	1381
215	0	1407
371	0	1404
512	0	1394
563	0	1495
564	0	1444
241	0	1382
189	0	1363
565	0	1401
111	0	1462
476	0	1438
476	0	1368
327	0	1444
85	0	1427
401	0	1499
195	0	1363
516	0	1462
419	0	1396
199	0	1363
444	0	1395
354	0	1421
43	0	1363
331	0	1375
331	0	1466
225	0	1377
566	0	1414
403	0	1366
126	0	1459
162	0	1409
50	0	1395
131	0	1388
166	0	1394
133	0	1462
567	0	1434
313	0	1445
172	0	1426
393	0	1404
487	0	1429
11	0	1437
342	0	1406
12	0	1362
568	0	1379
569	0	1524
570	0	1368
215	0	1445
272	0	1368
180	0	1382
343	0	1412
571	0	1380
319	0	1413
185	0	1426
471	0	1401
572	0	1444
241	0	1469
241	0	1470
75	0	1437
33	0	1474
191	0	1429
573	0	1396
325	0	1368
38	0	1411
440	0	1454
196	0	1422
442	0	1395
154	0	1388
41	0	1437
537	0	1366
379	0	1467
158	0	1383
354	0	1435
306	0	1371
124	0	1441
125	0	1386
355	0	1523
462	0	1467
127	0	1362
518	0	1450
483	0	1444
52	0	1381
132	0	1365
313	0	1374
450	0	1381
207	0	1426
269	0	1410
236	0	1407
574	0	1445
392	0	1391
61	0	1453
366	0	1395
341	0	1423
213	0	1372
317	0	1363
13	0	1391
369	0	1395
215	0	1374
295	0	1464
563	0	1418
145	0	1380
575	0	1391
240	0	1403
148	0	1525
148	0	1441
576	0	1365
577	0	1368
115	0	1382
493	0	1403
116	0	1465
193	0	1365
326	0	1375
578	0	1368
119	0	1394
401	0	1467
251	0	1432
418	0	1366
40	0	1422
155	0	1365
443	0	1412
160	0	1428
447	0	1518
256	0	1399
227	0	1426
355	0	1400
258	0	1412
498	0	1382
260	0	1403
308	0	1365
579	0	1379
92	0	1383
449	0	1363
580	0	1386
230	0	1526
520	0	1446
166	0	1422
467	0	1453
167	0	1441
390	0	1445
581	0	1527
58	0	1411
391	0	1492
582	0	1381
60	0	1528
208	0	1420
7	0	1529
209	0	1422
583	0	1391
453	0	1432
509	0	1401
316	0	1437
14	0	1490
584	0	1490
371	0	1446
435	0	1390
241	0	1426
546	0	1400
29	0	1370
457	0	1490
458	0	1365
349	0	1464
302	0	1416
322	0	1436
585	0	1418
476	0	1437
118	0	1366
194	0	1368
221	0	1413
86	0	1530
254	0	1420
306	0	1399
382	0	1363
160	0	1472
426	0	1381
47	0	1459
586	0	1468
384	0	1414
449	0	1497
587	0	1368
165	0	1393
132	0	1366
289	0	1413
588	0	1531
101	0	1395
169	0	1414
292	0	1438
292	0	1368
589	0	1446
269	0	1505
590	0	1383
137	0	1459
171	0	1381
7	0	1526
485	0	1414
173	0	1426
583	0	1382
487	0	1391
591	0	1363
237	0	1403
592	0	1381
16	0	1379
593	0	1393
238	0	1459
371	0	1363
555	0	1403
594	0	1465
73	0	1444
144	0	1388
595	0	1370
596	0	1407
597	0	1503
598	0	1381
411	0	1437
29	0	1379
599	0	1407
345	0	1441
525	0	1426
277	0	1504
416	0	1404
192	0	1416
477	0	1366
118	0	1501
118	0	1462
600	0	1437
86	0	1531
282	0	1444
198	0	1467
154	0	1418
601	0	1433
224	0	1495
255	0	1386
602	0	1438
461	0	1376
498	0	1446
603	0	1512
261	0	1391
431	0	1532
520	0	1429
132	0	1501
55	0	1428
104	0	1383
61	0	1388
393	0	1533
604	0	1444
340	0	1397
394	0	1412
605	0	1427
606	0	1370
143	0	1390
435	0	1501
607	0	1459
145	0	1446
608	0	1403
372	0	1484
597	0	1411
240	0	1437
609	0	1438
609	0	1368
610	0	1404
611	0	1377
117	0	1370
352	0	1465
153	0	1447
121	0	1370
612	0	1454
537	0	1400
331	0	1442
331	0	1426
226	0	1467
481	0	1365
613	0	1403
602	0	1392
461	0	1399
540	0	1362
260	0	1437
47	0	1472
586	0	1451
614	0	1505
263	0	1401
615	0	1407
432	0	1388
506	0	1475
135	0	1445
616	0	1497
543	0	1370
507	0	1444
235	0	1464
407	0	1450
61	0	1420
173	0	1371
174	0	1365
617	0	1376
341	0	1446
342	0	1400
12	0	1451
618	0	1406
606	0	1397
619	0	1474
455	0	1403
620	0	1416
620	0	1417
621	0	1494
217	0	1385
622	0	1374
76	0	1501
76	0	1462
77	0	1492
114	0	1388
414	0	1467
416	0	1450
34	0	1534
35	0	1391
152	0	1407
496	0	1419
329	0	1391
155	0	1427
156	0	1382
623	0	1457
257	0	1428
308	0	1427
464	0	1403
614	0	1535
166	0	1492
336	0	1379
55	0	1521
505	0	1451
581	0	1406
391	0	1374
589	0	1455
60	0	1380
407	0	1363
6	0	1435
65	0	1390
139	0	1482
487	0	1426
177	0	1422
342	0	1450
106	0	1492
140	0	1362
618	0	1464
396	0	1381
185	0	1534
435	0	1408
624	0	1381
26	0	1427
598	0	1422
625	0	1444
626	0	1444
191	0	1426
416	0	1363
300	0	1446
302	0	1366
627	0	1399
152	0	1370
280	0	1400
38	0	1440
352	0	1490
628	0	1495
156	0	1506
200	0	1414
629	0	1381
354	0	1486
461	0	1533
355	0	1371
498	0	1455
126	0	1423
630	0	1413
261	0	1426
286	0	1445
631	0	1426
335	0	1423
632	0	1370
633	0	1409
98	0	1509
267	0	1390
507	0	1411
169	0	1437
508	0	1392
60	0	1406
5	0	1427
137	0	1436
485	0	1437
634	0	1366
366	0	1399
635	0	1460
636	0	1412
369	0	1430
17	0	1446
238	0	1536
637	0	1382
571	0	1450
512	0	1365
295	0	1377
182	0	1503
22	0	1365
274	0	1403
183	0	1368
186	0	1537
25	0	1403
239	0	1444
638	0	1460
639	0	1407
437	0	1364
349	0	1401
514	0	1374
324	0	1366
116	0	1490
326	0	1379
476	0	1383
151	0	1486
152	0	1426
327	0	1362
39	0	1383
251	0	1381
640	0	1407
641	0	1381
378	0	1399
537	0	1395
443	0	1397
381	0	1462
382	0	1388
642	0	1363
257	0	1363
643	0	1463
644	0	1439
632	0	1426
551	0	1495
0	0	1427
581	0	1490
207	0	1388
61	0	1486
6	0	1386
393	0	1376
63	0	1421
173	0	1516
645	0	1374
583	0	1377
646	0	1419
509	0	1410
561	0	1426
108	0	1455
593	0	1401
647	0	1382
648	0	1411
435	0	1379
435	0	1538
597	0	1363
622	0	1368
345	0	1390
413	0	1404
114	0	1412
114	0	1408
649	0	1382
650	0	1398
326	0	1389
117	0	1409
222	0	1386
327	0	1366
651	0	1403
460	0	1464
196	0	1391
121	0	1409
652	0	1454
154	0	1531
443	0	1431
653	0	1382
602	0	1499
90	0	1399
654	0	1407
259	0	1368
586	0	1382
92	0	1370
335	0	1437
465	0	1433
614	0	1413
655	0	1490
311	0	1407
311	0	1408
56	0	1413
289	0	1472
432	0	1486
405	0	1427
313	0	1401
1	0	1437
391	0	1362
269	0	1384
4	0	1423
104	0	1445
137	0	1407
137	0	1408
7	0	1423
138	0	1407
10	0	1423
212	0	1438
212	0	1368
394	0	1427
367	0	1408
12	0	1363
510	0	1437
568	0	1420
140	0	1539
17	0	1388
656	0	1362
370	0	1437
238	0	1408
471	0	1470
372	0	1362
657	0	1462
31	0	1437
658	0	1494
658	0	1520
658	0	1490
278	0	1363
659	0	1368
34	0	1450
324	0	1436
248	0	1381
38	0	1366
38	0	1475
660	0	1504
382	0	1503
202	0	1407
127	0	1363
518	0	1407
449	0	1414
312	0	1466
467	0	1540
233	0	1438
100	0	1412
390	0	1467
266	0	1423
267	0	1401
364	0	1386
169	0	1399
590	0	1406
590	0	1381
137	0	1486
171	0	1541
7	0	1380
661	0	1406
174	0	1413
544	0	1444
139	0	1388
662	0	1437
663	0	1363
664	0	1454
665	0	1510
17	0	1420
69	0	1407
666	0	1406
19	0	1437
141	0	1388
667	0	1514
668	0	1388
297	0	1398
320	0	1493
146	0	1391
436	0	1400
345	0	1418
345	0	1411
576	0	1377
557	0	1542
277	0	1427
245	0	1437
115	0	1423
116	0	1422
83	0	1403
376	0	1543
669	0	1463
282	0	1429
402	0	1455
443	0	1504
157	0	1389
123	0	1507
201	0	1404
447	0	1420
602	0	1362
90	0	1407
499	0	1377
483	0	1391
670	0	1368
206	0	1413
671	0	1440
136	0	1414
266	0	1444
102	0	1403
137	0	1490
62	0	1427
270	0	1362
64	0	1362
342	0	1420
584	0	1530
238	0	1490
571	0	1413
182	0	1462
185	0	1427
532	0	1403
216	0	1387
471	0	1437
657	0	1498
491	0	1380
565	0	1544
373	0	1430
373	0	1399
111	0	1486
324	0	1410
116	0	1398
151	0	1422
85	0	1468
352	0	1372
153	0	1458
121	0	1423
672	0	1368
43	0	1412
446	0	1446
255	0	1506
517	0	1501
125	0	1401
498	0	1444
384	0	1407
384	0	1408
356	0	1411
93	0	1370
334	0	1406
52	0	1536
54	0	1383
56	0	1406
133	0	1486
0	0	1459
390	0	1429
292	0	1445
269	0	1469
269	0	1470
5	0	1446
673	0	1374
340	0	1368
470	0	1461
674	0	1381
675	0	1368
512	0	1423
676	0	1381
677	0	1379
22	0	1423
678	0	1460
73	0	1377
240	0	1506
625	0	1369
148	0	1406
437	0	1505
77	0	1423
474	0	1390
191	0	1441
399	0	1403
116	0	1382
679	0	1363
220	0	1449
282	0	1377
198	0	1421
154	0	1543
672	0	1379
331	0	1427
225	0	1412
680	0	1444
482	0	1422
307	0	1444
228	0	1406
257	0	1437
357	0	1391
51	0	1369
311	0	1503
405	0	1459
390	0	1392
268	0	1403
269	0	1450
407	0	1366
590	0	1429
208	0	1545
137	0	1528
209	0	1490
544	0	1366
340	0	1426
663	0	1495
212	0	1407
212	0	1408
681	0	1417
509	0	1390
213	0	1484
271	0	1403
561	0	1363
666	0	1429
668	0	1375
186	0	1375
186	0	1466
73	0	1393
144	0	1458
619	0	1460
638	0	1399
609	0	1427
147	0	1374
148	0	1467
414	0	1459
301	0	1433
247	0	1445
375	0	1381
39	0	1401
196	0	1404
282	0	1393
223	0	1406
252	0	1399
442	0	1472
537	0	1388
254	0	1446
306	0	1437
226	0	1362
680	0	1385
256	0	1454
228	0	1467
355	0	1391
463	0	1460
94	0	1444
230	0	1406
264	0	1363
233	0	1408
682	0	1514
167	0	1467
363	0	1391
434	0	1445
581	0	1377
364	0	1404
391	0	1441
683	0	1403
521	0	1405
209	0	1418
209	0	1411
684	0	1423
11	0	1444
568	0	1403
371	0	1381
488	0	1503
372	0	1441
242	0	1363
217	0	1418
147	0	1368
75	0	1444
685	0	1392
686	0	1438
81	0	1411
280	0	1501
280	0	1462
378	0	1402
154	0	1455
537	0	1412
538	0	1426
306	0	1546
161	0	1438
687	0	1411
166	0	1547
311	0	1435
0	0	1364
136	0	1370
450	0	1420
207	0	1427
337	0	1388
6	0	1429
173	0	1490
65	0	1362
212	0	1386
664	0	1424
688	0	1390
179	0	1379
689	0	1437
562	0	1379
16	0	1374
690	0	1374
691	0	1368
215	0	1467
648	0	1430
145	0	1413
26	0	1406
217	0	1445
147	0	1441
490	0	1413
29	0	1374
345	0	1497
658	0	1363
576	0	1464
149	0	1414
457	0	1392
692	0	1454
649	0	1410
659	0	1386
322	0	1377
399	0	1416
399	0	1417
400	0	1381
693	0	1444
152	0	1492
694	0	1374
222	0	1429
223	0	1377
88	0	1506
43	0	1421
123	0	1397
227	0	1427
257	0	1403
384	0	1500
286	0	1533
230	0	1377
632	0	1492
263	0	1403
166	0	1537
55	0	1362
695	0	1444
581	0	1383
57	0	1402
391	0	1466
696	0	1363
617	0	1377
561	0	1372
665	0	1463
16	0	1430
16	0	1399
697	0	1518
69	0	1420
